Fetching lake list for Lake County (ID=38)...
  Found 737 lakes.
  [691/737] Trident (DOW 38049500)
  [692/737] Trinity (DOW 38037100)
  [693/737] Turkey (DOW 38033300)
  [694/737] Turtle (DOW 38070400)
  [695/737] Twenty Three (DOW 38024700)
  [696/737] Twilight (DOW 38019900)
  [697/737] Twin (DOW 38074700)
  [698/737] Two (DOW 38060800)
  [699/737] Two Deer (DOW 38067100)
  [700/737] Upland (DOW 38075600)
  [701/737] Uranus (DOW 38071900)
  [702/737] Van (DOW 38011700)
  [703/737] Vee (DOW 38013100)
  [704/737] Vera (DOW 38049100)
  [705/737] Victor (DOW 38056000)
  [706/737] Vierge (DOW 38000700)
  [707/737] Vivian (DOW 38004600)
  [708/737] Wabosons (DOW 38080600)
  [709/737] Wadop (DOW 38068100)
  [710/737] Wager (DOW 38045800)
  [711/737] Wampus (DOW 38068500)
  [712/737] Wanless (DOW 38004900)
  [713/737] Washte (DOW 38062600)
  [714/737] Water Tank (DOW 38053600)
  [715/737] Watonwan (DOW 38007900)
  [716/737] Weapon (DOW 38043000)
  [717/737] Weasel (DOW 38061200)
  [718/737] Webfoot (DOW 38079900)
  [719/737] Wedge (DOW 38071100)
  [720/737] West Chub (DOW 38067500)
  [721/737] Whitefish (DOW 38006000)
  [722/737] Whittler (DOW 38030700)
  [723/737] Whiz (DOW 38032300)
  [724/737] Wilbar (DOW 38054800)
  [725/737] Wilson (DOW 38004700)
  [726/737] Wind (DOW 38064200)
  [727/737] Windy (DOW 38006800)
  [728/737] Wisini (DOW 38036100)
  [729/737] Witness (DOW 38064300)
  [730/737] Wolverine (DOW 38010500)
  [731/737] Wood (DOW 38072900)
  [732/737] Woodcock (DOW 38074900)
  [733/737] Wooden Leg (DOW 38062200)
  [734/737] Wye (DOW 38004200)
  [735/737] Yoke (DOW 38035000)
  [736/737] Your (DOW 38011500)
  [737/737] Zitkala (DOW 38045000)

Catch summary rows written: 12486
  -> lake_survey_data/lake_county_catch_summaries.csv
Length distribution rows written: 4311
  -> lake_survey_data/lake_county_length_distributions.csv

Lake index written: lake_survey_data/lake_county_lakes.csv
Done.

[1/87] Fetching Aitkin County...
  Found 257 lakes.
  [1/257] Aitkin (DOW 01004000)
  [2/257] Anderson (DOW 01003100)
  [3/257] Anderson (DOW 01017700)
  [4/257] Apple (DOW 01018000)
  [5/257] Avenue (DOW 01019100)
  [6/257] Bachelor (DOW 01016900)
  [7/257] Baker (DOW 01028800)
  [8/257] Ball Bluff (DOW 01004600)
  [9/257] Bass (DOW 01007300)
  [10/257] Bass (DOW 01019500)
  [11/257] Bass (DOW 01006300)
  [12/257] Bass (DOW 01018300)
  [13/257] Bay (DOW 01004900)
  [14/257] Bear (DOW 01006400)
  [15/257] Bible (DOW 01014400)
  [16/257] Big Pine (DOW 01015700)
  [17/257] Big Sandy (DOW 01006200)
  [18/257] Birch (DOW 01020600)
  [19/257] Blackface (DOW 01004500)
  [20/257] Black Shadow (DOW 01016500)
  [21/257] Blackwater (DOW 01019800)
  [22/257] Blind (DOW 01018800)
  [23/257] Blue (DOW 01018100)
  [24/257] Bone (DOW 01025400)
  [25/257] Boot (DOW 01005500)
  [26/257] Brennen (DOW 01022600)
